ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_036492	Phrynosoma blainvillii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Phrynosomatidae', 'Phrynosomatinae', 'Phrynosoma']	        tRNA [15339:15406](-) ['tRNA-Pro']	misc_feature [15406:16946](+) None	tRNA [0:73](+) ['tRNA-Phe']
NC_036493	Bokermannohyla alvarengai	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Neobatrachia', 'Hyloidea', 'Hylidae', 'Hylinae', 'Cophomantini', 'Bokermannohyla']	        misc_feature [14412:15552](+) None	D-loop [15542:17325](+) None	tRNA [0:71](+) ['tRNA-Leu']
NC_036507	Carabus lafossei	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Adephaga', 'Caraboidea', 'Carabidae', 'Carabinae', 'Carabini', 'Carabina', 'Carabus', 'Coptolabrus']	        rRNA [14311:15103](-) ['12S ribosomal RNA']	D-loop [15103:16793](-) None	tRNA [0:68](+) ['tRNA-Ile']
NC_036611	Trugon terrestris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Columbiformes', 'Columbidae', 'Trugon']	        tRNA [15501:15572](-) ['tRNA-Glu']	D-loop [17243:17396](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036612	Otidiphaps nobilis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Columbiformes', 'Columbidae', 'Otidiphaps']	        tRNA [15544:15615](-) ['tRNA-Glu']	D-loop [16893:17254](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036613	Goura victoria	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Columbiformes', 'Columbidae', 'Goura']	        tRNA [15502:15573](-) ['tRNA-Glu']	D-loop [17004:17737](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036665	Tachysurus fulvidraco x Leiocassis longirostris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Bagridae', 'Bagridae hybrid sp']	        tRNA [15569:15639](-) ['tRNA-Pro']	D-loop [15639:16526](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_036672	Thryssa hamiltonii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Clupei', 'Clupeiformes', 'Clupeoidei', 'Engraulidae', 'Coilinae', 'Thryssa']	        tRNA [15575:15647](-) ['tRNA-Pro']	D-loop [15647:16737](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036673	Arius arius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Ariidae', 'Arius']	        tRNA [15564:15634](-) ['tRNA-Pro']	D-loop [15634:16711](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_036675	Acipenser gueldenstaedtii x Acipenser baerii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Chondrostei', 'Acipenseriformes', 'Acipenseridae', 'Acipenser']	        tRNA [15647:15717](-) ['tRNA-Pro']	D-loop [15717:16594](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036676	Centropyge deborae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Pomacanthidae', 'Centropyge']	        tRNA [15637:15707](-) ['tRNA-Pro']	D-loop [15707:16843](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036678	Stegobium paniceum	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Bostrichiformia', 'Anobiidae', 'Anobiinae', 'Stegobium']	        rRNA [12334:13089](-) ['12S ribosomal RNA']	D-loop [13089:13884](+) None	gene [13884:13946](+) None
NC_036717	Ectropis obliqua	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Geometroidea', 'Geometridae', 'Ennominae', 'Ectropis']	        rRNA [12747:13534](-) ['12S ribosomal RNA']	D-loop [13534:15057](+) None	gene [15057:15126](+) None
NC_036719	Parexocoetus brachypterus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Beloniformes', 'Exocoetidae', 'Parexocoetus']	        tRNA [15589:15659](-) ['tRNA-Pro']	D-loop [15659:16776](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036720	Cheilopogon agoo	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Beloniformes', 'Exocoetidae', 'Cheilopogon']	        tRNA [15588:15658](-) ['tRNA-Pro']	D-loop [15658:16526](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036721	Cheilopogon cyanopterus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Beloniformes', 'Exocoetidae', 'Cheilopogon']	        tRNA [15590:15660](-) ['tRNA-Pro']	D-loop [15660:16529](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036722	Prognichthys sealei	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Beloniformes', 'Exocoetidae', 'Prognichthys']	        tRNA [15592:15662](-) ['tRNA-Pro']	D-loop [15662:16527](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036724	Bunomys penitus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Bunomys']	        tRNA [15346:15414](-) ['tRNA-Pro']	D-loop [15414:16308](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036725	Halmaheramys bokimekot	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Halmaheramys']	        tRNA [15341:15409](-) ['tRNA-Pro']	D-loop [15409:16291](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036726	Paruromys dominator	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Paruromys']	        tRNA [15339:15407](-) ['tRNA-Pro']	D-loop [15407:16297](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_036727	Sundamys maxi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Sundamys']	        tRNA [15335:15402](-) ['tRNA-Pro']	D-loop [15402:16299](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036728	Sundamys infraluteus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Sundamys']	        tRNA [15332:15399](-) ['tRNA-Pro']	D-loop [15399:16293](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036729	Sundamys annandalei	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Sundamys']	        tRNA [15341:15410](-) ['tRNA-Pro']	D-loop [15410:16294](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036730	Berylmys berdmorei	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Berylmys']	        tRNA [15339:15407](-) ['tRNA-Pro']	D-loop [15407:16292](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036731	Lenothrix canus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Lenothrix']	        tRNA [15332:15399](-) ['tRNA-Pro']	D-loop [15400:16285](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_036732	Maxomys surifer	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Maxomys']	        tRNA [15346:15413](-) ['tRNA-Pro']	D-loop [15413:16291](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_036737	Gynaephora ruoergensis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Noctuoidea', 'Erebidae', 'Lymantriinae', 'Gynaephora']	        rRNA [14456:15354](-) ['12S ribosomal RNA']	D-loop [15354:15803](+) None	tRNA [0:67](+) ['tRNA-Met']
NC_036738	Gynaephora jiuzhiensis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Noctuoidea', 'Erebidae', 'Lymantriinae', 'Gynaephora']	        rRNA [14545:15409](-) ['12S ribosomal RNA']	D-loop [15409:15859](+) None	tRNA [0:67](+) ['tRNA-Met']
NC_036739	Gynaephora minora	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Noctuoidea', 'Erebidae', 'Lymantriinae', 'Gynaephora']	        rRNA [14454:15352](-) ['12S ribosomal RNA']	D-loop [15352:15801](+) None	tRNA [0:67](+) ['tRNA-Met']
NC_036740	Hemiculter tchangi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Hemiculter']	        tRNA [15614:15684](-) ['tRNA-Pro']	D-loop [15684:16621](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036741	Sinogastromyzon szechuanensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Balitoridae', 'Sinogastromyzon']	        tRNA [15595:15665](-) ['tRNA-Pro']	D-loop [15665:16565](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036927	Siren lacertina	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Caudata', 'Sirenoidea', 'Sirenidae', 'Siren']	        tRNA [15630:15699](-) ['tRNA-Pro']	D-loop [15699:16545](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036933	Schizothorax eurystomus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Schizothoracinae', 'Schizothorax']	        tRNA [15582:15652](-) ['tRNA-Pro']	D-loop [15652:16588](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_036946	Longpotamon yangtsekiense	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Potamoidea', 'Potamidae', 'Longpotamon']	        rRNA [15731:16547](-) ['12S ribosomal RNA']	misc_feature [16547:17741](+) None	gene [17741:17810](+) None
NC_036947	Sinopotamon yaanense	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Potamoidea', 'Potamidae', 'Sinopotamon']	        rRNA [14904:15711](-) ['12S ribosomal RNA']	misc_feature [15711:16942](+) None	gene [16942:17013](+) None
NC_036948	Channa gachua	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Anabantaria', 'Anabantiformes', 'Channoidei', 'Channidae', 'Channa']	        tRNA [15570:15639](-) ['tRNA-Pro']	D-loop [15639:16547](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036949	Centropyge vrolikii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Pomacanthidae', 'Centropyge']	        tRNA [15636:15706](-) ['tRNA-Pro']	D-loop [15706:16966](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_036950	Hydropsyche simulans	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Trichoptera', 'Annulipalpia', 'Hydropsychoidea', 'Hydropsychidae', 'Hydropsychinae', 'Hydropsyche']	        rRNA [14116:14955](-) ['12S ribosomal RNA']	misc_feature [14955:15268](+) None	tRNA [0:73](+) ['tRNA-Ile']
NC_036951	Hydropsyche orris	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Trichoptera', 'Annulipalpia', 'Hydropsychoidea', 'Hydropsychidae', 'Hydropsychinae', 'Hydropsyche']	        rRNA [14145:14982](-) ['12S ribosomal RNA']	misc_feature [14982:15213](+) None	tRNA [0:73](+) ['tRNA-Ile']
NC_036952	Cheumatopsyche speciosa	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Trichoptera', 'Annulipalpia', 'Hydropsychoidea', 'Hydropsychidae', 'Hydropsychinae', 'Cheumatopsyche']	        rRNA [14033:14856](-) ['12S ribosomal RNA']	misc_feature [14856:15098](+) None	tRNA [0:68](+) ['tRNA-Ile']
NC_036953	Potamyia flava	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Trichoptera', 'Annulipalpia', 'Hydropsychoidea', 'Hydropsychidae', 'Hydropsychinae', 'Potamyia']	        rRNA [14083:14922](+) ['12S ribosomal RNA']	misc_feature [14922:15157](+) None	tRNA [0:64](+) ['tRNA-Ile']
NC_010232	Dryophytes japonicus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Neobatrachia', 'Hyloidea', 'Hylidae', 'Hylinae', 'Hylini', 'Dryophytes']	        source [0:19519](+) None	D-loop [0:4103](+) None	tRNA [4103:4175](+) ['tRNA-Leu']
NC_035007	Conus quercinus	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Gastropoda', 'Caenogastropoda', 'Neogastropoda', 'Conoidea', 'Conidae', 'Conus', 'Lividoconus']	        tRNA [12725:12791](+) ['tRNA-Phe']	D-loop [12791:13734](+) None	gene [13734:14514](+) None
NC_036680	Mus pahari	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Coelomys']	        tRNA [15346:15415](-) ['tRNA-Pro']	D-loop [15415:16286](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_036954	Cheumatopsyche campyla	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Trichoptera', 'Annulipalpia', 'Hydropsychoidea', 'Hydropsychidae', 'Hydropsychinae', 'Cheumatopsyche']	        rRNA [14035:14857](-) ['12S ribosomal RNA']	misc_feature [14857:15098](+) None	tRNA [0:69](+) ['tRNA-Ile']
NC_036955	Cheumatopsyche analis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Trichoptera', 'Annulipalpia', 'Hydropsychoidea', 'Hydropsychidae', 'Hydropsychinae', 'Cheumatopsyche']	        rRNA [14035:14857](-) ['12S ribosomal RNA']	misc_feature [14857:15098](+) None	tRNA [0:69](+) ['tRNA-Ile']
NC_036956	Vipera berus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Viperidae', 'Viperinae', 'Vipera']	        tRNA [16216:16281](+) ['tRNA-Thr']	repeat_region [16281:16370](+) None	tRNA [63:126](+) ['tRNA-Phe']
NC_036957	Eochionelasmus ohtai	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Chthamaloidea', 'Pachylasmatidae', 'Eochionelasmus']	        rRNA [13141:13894](-) ['12S ribosomal RNA']	D-loop [13894:14198](+) None	gene [14198:14262](-) None
NC_036988	Lophius piscatorius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Lophiiformes', 'Lophiidae', 'Lophius']	        tRNA [15590:15660](-) ['tRNA-Pro']	D-loop [15660:16471](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_036994	Longchuanacris curvifurculus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Caelifera', 'Acrididea', 'Acridomorpha', 'Acridoidea', 'Acrididae', 'Catantopinae', 'Longchuanacris']	        rRNA [14045:14826](-) ['12S ribosomal RNA']	D-loop [14826:15450](+) None	rep_origin [15073:15319](+) None
NC_036997	Mesoplodon stejnegeri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Ziphiidae', 'Mesoplodon']	        tRNA [15405:15472](-) ['tRNA-Pro']	D-loop [15472:16349](+) None	tRNA [0:75](+) ['tRNA-Phe']
NC_037006	Argynnis sagana	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Heliconiinae', 'Argynnini', 'Argynnis']	        rRNA [14031:14806](-) ['12S ribosomal RNA']	D-loop [14802:15151](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_037008	Notropis chalybaeus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Notropis']	        tRNA [15592:15662](-) ['tRNA-Pro']	D-loop [15662:16694](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037009	Notropis heterolepis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Notropis']	        tRNA [15589:15659](-) ['tRNA-Pro']	D-loop [15659:16685](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037010	Rhinichthys obtusus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Rhinichthys']	        tRNA [15602:15671](-) ['tRNA-Pro']	D-loop [15671:16626](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037011	Cyprinella leedsi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Cyprinella']	        tRNA [15584:15653](-) ['tRNA-Pro']	D-loop [15653:16679](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037012	Ameiurus catus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Ictaluridae', 'Ameiurus']	        tRNA [15548:15619](-) ['tRNA-Pro']	D-loop [15619:16510](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_037013	Catostomus catostomus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Catostomoidei', 'Catostomidae', 'Catostomus']	        tRNA [15604:15676](-) ['tRNA-Pro']	D-loop [15676:16597](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037014	Notropis hudsonius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Notropis']	        tRNA [15589:15659](-) ['tRNA-Pro']	D-loop [15659:16691](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037015	Exoglossum maxillingua	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Exoglossum']	        tRNA [15596:15665](-) ['tRNA-Pro']	D-loop [15665:16623](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037016	Alosa mediocris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Clupei', 'Clupeiformes', 'Clupeoidei', 'Clupeidae', 'Alosa']	        tRNA [15584:15655](-) ['tRNA-Pro']	D-loop [15655:16641](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_037017	Alosa aestivalis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Clupei', 'Clupeiformes', 'Clupeoidei', 'Clupeidae', 'Alosa']	        tRNA [15584:15655](-) ['tRNA-Pro']	D-loop [15655:16644](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_037019	Oreochromis andersonii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Oreochromini', 'Oreochromis']	        tRNA [15647:15717](-) ['tRNA-Pro']	D-loop [15717:16642](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037020	Oreochromis macrochir	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Oreochromini', 'Oreochromis']	        tRNA [15647:15717](-) ['tRNA-Pro']	D-loop [15717:16644](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_037042	Eurydema maracandica	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Heteroptera', 'Panheteroptera', 'Pentatomomorpha', 'Pentatomoidea', 'Pentatomidae', 'Pentatominae', 'Eurydema']	        rRNA [13890:14701](-) ['12S ribosomal RNA']	D-loop [14701:15391](+) None	tRNA [0:67](+) ['tRNA-Ile']
