ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_029408.1	Compsorhipis davidiana	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Polyneoptera', 'Orthoptera', 'Caelifera', 'Acrididea', 'Acridomorpha', 'Acridoidea', 'Acrididae', 'Oedipodinae', 'Compsorhipis']	        rRNA [14028:14862](-) ['12S ribosomal RNA']	D-loop [14862:16085](+) None	tRNA [0:66](+) ['tRNA-Ile']
NC_029409.1	Kaloula rugifera	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Neobatrachia', 'Microhyloidea', 'Microhylidae', 'Microhylinae', 'Kaloula']	        tRNA [13971:14040](-) ['tRNA-Glu']	D-loop [15185:16860](+) None	tRNA [16860:16933](+) ['tRNA-Leu']
NC_029410.1	Hyla ussuriensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Neobatrachia', 'Hyloidea', 'Hylidae', 'Hylinae', 'Hylini', 'Hyla']	        tRNA [14197:14265](-) ['tRNA-Glu']	D-loop [15416:18023](+) None	tRNA [0:72](+) ['tRNA-Leu']
NC_029421.1	Caranx tille	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Caranx']	        tRNA [15629:15700](-) ['tRNA-Pro']	D-loop [15700:16593](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029422.1	Myotis muricola	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis']	        tRNA [15391:15458](-) ['tRNA-Pro']	D-loop [15459:17224](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029425.1	Leuciscus oxyrrhis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Leuciscinae', 'Leuciscus']	        tRNA [15608:15678](-) ['tRNA-Pro']	D-loop [15678:16607](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029426.1	Leuciscus burdigalensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Leuciscinae', 'Leuciscus']	        tRNA [15608:15678](-) ['tRNA-Pro']	D-loop [15678:16607](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029515.1	Spiniphilus spinicornis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Cucujiformia', 'Chrysomeloidea', 'Vesperidae', 'Spiniphilus']	        rRNA [13834:14641](-) ['small subunit ribosomal RNA']	D-loop [15089:15707](-) None	tRNA [0:67](+) ['tRNA-Ile']
NC_029352.1	Plestiodon chinensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Scinciformata', 'Scincidae', 'Scincinae', 'Plestiodon']	        misc_feature [14158:14752](+) None	D-loop [15413:17175](+) None	tRNA [0:75](+) ['tRNA-Phe']
NC_029354.1	Dixella aestivalis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Diptera', 'Nematocera', 'Culicoidea', 'Dixidae', 'Dixella']	        rRNA [14188:14982](-) ['12S ribosomal RNA']	misc_feature [14982:16465](+) None	tRNA [0:67](+) ['tRNA-Ile']
NC_029423.1	Triplophysa dorsalis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Nemacheilidae', 'Triplophysa']	        tRNA [15584:15654](-) ['tRNA-Pro']	misc_feature [15654:16572](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029437.1	Schistura geisleri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Nemacheilidae', 'Schistura']	        tRNA [15572:15642](-) ['tRNA-Pro']	D-loop [15642:16819](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029444.1	Labeo altivelis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Labeoninae', 'Labeonini', 'Labeo']	        tRNA [15597:15667](-) ['tRNA-Pro']	D-loop [15667:16603](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029492.1	Triplophysa xiangxiensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Nemacheilidae', 'Triplophysa']	        tRNA [15588:15658](-) ['tRNA-Pro']	D-loop [15658:16598](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029493.1	Nebrius ferrugineus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Galeomorphii', 'Galeoidea', 'Orectolobiformes', 'Ginglymostomatidae', 'Nebrius']	        tRNA [15578:15647](-) ['tRNA-Pro']	D-loop [15647:16693](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029494.1	Trimeresurus sichuanensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Viperidae', 'Crotalinae', 'Trimeresurus']	        tRNA [3556:3622](-) ['tRNA-Pro']	misc_feature [3622:4647](+) None	tRNA [4647:4720](+) ['tRNA-Leu']
NC_029494.1	Trimeresurus sichuanensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Viperidae', 'Crotalinae', 'Trimeresurus']	        tRNA [16095:16162](+) ['tRNA-Thr']	misc_feature [16162:17225](+) ['control region']	tRNA [0:65](+) ['tRNA-Phe']
NC_029495.1	Hormaphis betulae	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Sternorrhyncha', 'Aphidomorpha', 'Aphidoidea', 'Hormaphididae', 'Hormaphidini', 'Hormaphis']	        rRNA [12382:13158](-) ['12S ribosomal RNA']	D-loop [13573:13667](+) None	tRNA [13667:13734](+) ['tRNA-Ile']
NC_029447.1	Crossocheilus atrilimes	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Labeoninae', "'Osteochilini'", 'Crossocheilus']	        tRNA [15583:15653](-) ['tRNA-Pro']	D-loop [15653:16586](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029461.1	Sphyraena jello	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangaria incertae sedis', 'Sphyraenidae', 'Sphyraena']	        tRNA [15827:15900](-) ['tRNA-Pro']	D-loop [15900:16699](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029462.1	Yuhina diademata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Timaliidae', 'Yuhina']	        tRNA [14836:14905](+) ['tRNA-Thr']	misc_feature [14905:15982](+) None	tRNA [15982:16053](-) ['tRNA-Pro']
NC_029462.1	Yuhina diademata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Timaliidae', 'Yuhina']	        tRNA [16578:16650](-) ['tRNA-Glu']	misc_feature [16650:17834](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029471.1	Pungitius hellenicus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Gasterosteales', 'Gasterosteidae', 'Pungitius']	        tRNA [15581:15651](-) ['tRNA-Pro']	D-loop [15651:16713](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029472.1	Pungitius tymensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Gasterosteales', 'Gasterosteidae', 'Pungitius']	        tRNA [15583:15653](-) ['tRNA-Pro']	D-loop [15653:16481](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029473.1	Pungitius laevis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Gasterosteales', 'Gasterosteidae', 'Pungitius']	        tRNA [15585:15655](-) ['tRNA-Pro']	D-loop [15655:16576](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029475.1	Lonchura striata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Estrildidae', 'Estrildinae', 'Lonchura']	        tRNA [15495:15567](-) ['tRNA-Glu']	D-loop [15567:16813](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_029476.1	Paralichthys dentatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Paralichthyidae', 'Paralichthys']	        tRNA [15623:15694](-) ['tRNA-Pro']	D-loop [15694:17033](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029477.1	Myodes rufocanus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Cricetidae', 'Arvicolinae', 'Myodes']	        tRNA [15335:15398](-) ['tRNA-Pro']	D-loop [15398:16487](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_029480.1	Stegostoma fasciatum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Chondrichthyes', 'Elasmobranchii', 'Galeomorphii', 'Galeoidea', 'Orectolobiformes', 'Stegostomatidae', 'Stegostoma']	        tRNA [15589:15658](-) ['tRNA-Pro']	D-loop [15658:16658](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029488.1	Uraspis secunda	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Uraspis']	        tRNA [15622:15693](-) ['tRNA-Pro']	D-loop [15693:16554](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029489.1	Scolopsis vosmeri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Spariformes', 'Nemipteridae', 'Scolopsis']	        tRNA [15670:15739](-) ['tRNA-Pro']	D-loop [15739:16770](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_029453.1	Acrossocheilus paradoxus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Acrossocheilinae', 'Acrossocheilus']	        tRNA [15590:15660](-) ['tRNA-Pro']	D-loop [15660:16597](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029455.1	Parapocryptes serperaster	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Oxudercinae', 'Parapocryptes']	        tRNA [15587:15657](-) ['tRNA-Pro']	D-loop [15657:17243](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029474.1	Pungitius platygaster	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Gasterosteales', 'Gasterosteidae', 'Pungitius']	        tRNA [15583:15653](-) ['tRNA-Pro']	D-loop [15653:16570](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_020351.1	Nihonotrypaea japonica	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Axiidea', 'Callianassidae', 'Nihonotrypaea']	        tRNA [13283:13349](-) ['tRNA-Ile']	D-loop [13349:13898](+) None	tRNA [13898:13965](-) ['tRNA-Gln']
NC_012217.1	Macrobrachium lanchesteri	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Macrobrachium']	        rRNA [12551:13400](-) ['12S ribosomal RNA']	misc_feature [13400:14261](+) None	tRNA [14261:14328](+) ['tRNA-Ile']
NC_028068.1	Tetragnatha nitens	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Araneae', 'Araneomorphae', 'Entelegynae', 'Araneoidea', 'Tetragnathidae', 'Tetragnatha']	        tRNA [13631:13695](+) ['tRNA-Gly']	D-loop [13695:14639](+) None	tRNA [0:61](+) ['tRNA-Met']
NC_029438.1	Aperioptus gracilentus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cobitidae', 'Cobitinae', 'Aperioptus']	        misc_feature [15017:15461](+) None	D-loop [15665:16584](+) None	tRNA [1020:1092](+) ['tRNA-Val']
NC_029438.1	Aperioptus gracilentus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cobitidae', 'Cobitinae', 'Aperioptus']	        tRNA [15609:15679](-) ['tRNA-Pro']	D-loop [15679:16603](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029442.1	Osteochilus hasseltii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Labeoninae', "'Osteochilini'", 'Osteochilus']	        tRNA [15603:15674](-) ['tRNA-Pro']	D-loop [15674:16537](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029703.1	Motacilla lugens	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Motacillidae', 'Motacilla']	        tRNA [15514:15586](-) ['tRNA-Glu']	D-loop [15586:16834](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_029707.1	Ancherythroculter kurematsui	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Ancherythroculter']	        tRNA [15615:15685](-) ['tRNA-Pro']	D-loop [15685:16621](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029708.1	Schizothorax grahami	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Schizothoracinae', 'Schizothorax']	        tRNA [15579:15649](-) ['tRNA-Pro']	D-loop [15649:16584](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029709.1	Glyptothorax zanaensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Sisoridae', 'Glyptosterninae', 'Glyptothorax']	        tRNA [15579:15649](-) ['tRNA-Pro']	misc_feature [15649:16537](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029710.1	Polynemus dubius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangaria incertae sedis', 'Polynemidae', 'Polynemus']	        tRNA [15655:15726](-) ['tRNA-Pro']	D-loop [15726:16555](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029714.1	Plotosus lineatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Plotosidae', 'Plotosus']	        tRNA [15519:15589](-) ['tRNA-Pro']	D-loop [15589:16479](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_029715.1	Lepisosteus platyrhincus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Holostei', 'Semionotiformes', 'Lepisosteidae', 'Lepisosteus']	        tRNA [15678:15748](-) ['tRNA-Pro']	D-loop [15748:16320](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029718.1	Rhodeus notatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Acheilognathidae', 'Rhodeus']	        tRNA [15755:15825](-) ['tRNA-Pro']	D-loop [15825:16735](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029720.1	Faxonius rusticus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Faxonius']	        tRNA [4568:4630](+) ['tRNA-Glu']	misc_feature [4630:5748](+) None	tRNA [5748:5817](-) ['tRNA-Gln']
NC_029721.1	Faxonius sanbornii	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Faxonius']	        tRNA [4570:4631](+) ['tRNA-Glu']	misc_feature [4631:5753](+) None	tRNA [5753:5823](-) ['tRNA-Gln']
NC_029722.1	Chanodichthys ilishaeformis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Chanodichthys']	        tRNA [15617:15687](-) ['tRNA-Pro']	D-loop [15687:16624](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029725.1	Ocypode cordimanus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Ocypodoidea', 'Ocypodidae', 'Ocypodinae', 'Ocypode']	        rRNA [12654:13492](-) ['12S ribosomal RNA']	D-loop [13492:14186](+) None	tRNA [14187:14253](+) ['tRNA-Ile']
NC_029726.1	Leptodius sanguineus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Xanthoidea', 'Xanthidae', 'Leptodius']	        rRNA [12652:13481](-) ['12S ribosomal RNA']	D-loop [13481:14075](+) None	tRNA [14075:14141](+) ['tRNA-Ile']
NC_029728.1	Cheilopogon unicolor	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Beloniformes', 'Exocoetidae', 'Cheilopogon']	        misc_feature [14398:14992](+) None	D-loop [15658:16524](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029729.1	Cheilopogon arcticeps	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Beloniformes', 'Exocoetidae', 'Cheilopogon']	        misc_feature [14399:14993](+) None	D-loop [15659:16525](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029730.1	Cheilopogon atrisignis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Beloniformes', 'Exocoetidae', 'Cheilopogon']	        CDS [13782:14304](-) ['NADH dehydrogenase subunit 6']	D-loop [15660:16530](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029737.1	Chionodraco hamatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Channichthyidae', 'Chionodraco']	        tRNA [16037:16107](-) ['tRNA-Pro']	D-loop [16108:17457](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029738.1	Tridentiger trigonocephalus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Gobionellinae', 'Tridentiger']	        tRNA [15615:15685](-) ['tRNA-Pro']	D-loop [15685:16673](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_029739.1	Galaxias platei	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Galaxiidae', 'Galaxias']	        tRNA [15572:15642](-) ['tRNA-Pro']	D-loop [15642:16498](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029744.1	Nemateleotris decora	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Ptereleotrinae', 'Nemateleotris']	        misc_feature [14394:14988](+) None	D-loop [15651:16502](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_029751.1	Pseudargyria interruptella	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Pyraloidea', 'Crambidae', 'Crambinae', 'Pseudargyria']	        rRNA [14077:14858](-) ['12S ribosomal RNA']	D-loop [14858:15231](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_029752.1	Megalobrama terminalis x Megalobrama amblycephala	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Megalobrama']	        tRNA [16552:16622](-) ['tRNA-Pro']	D-loop [0:936](+) None	tRNA [936:1005](+) ['tRNA-Phe']
NC_029753.1	Simulium aureohirtum	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Diptera', 'Nematocera', 'Chironomoidea', 'Simuliidae', 'Simulium', 'ruficorne group']	        rRNA [14173:14965](-) ['12S ribosomal RNA']	D-loop [14965:15904](+) None	tRNA [0:69](+) ['tRNA-Ile']
NC_029754.1	Fejervarya multistriata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Batrachia', 'Anura', 'Neobatrachia', 'Ranoidea', 'Dicroglossidae', 'Dicroglossinae', 'Fejervarya']	        tRNA [12236:12304](-) ['tRNA-Glu']	misc_feature [13446:15658](+) None	CDS [15658:17459](+) ['NADH dehydrogenase subunit 5']
