ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_066088	Marumba saishiuana	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Bombycoidea', 'Sphingidae', 'Smerinthinae', 'Smerinthini', 'Marumba']	        CDS [12074:13013](-) ['NADH dehydrogenase subunit 1']	D-loop [12981:13057](+) None	gene [13013:13082](-) None
NC_066088	Marumba saishiuana	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Bombycoidea', 'Sphingidae', 'Smerinthinae', 'Smerinthini', 'Marumba']	        rRNA [14502:15275](-) ['12S ribosomal RNA']	D-loop [15275:15825](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_066197	Episparis tortuosalis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Noctuoidea', 'Erebidae', 'Pangraptinae', 'Episparis']	        rRNA [4409:5197](-) ['12S ribosomal RNA']	D-loop [5216:5461](+) None	gene [5498:5566](+) None
NC_066198	Corcobara angulipennis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Noctuoidea', 'Erebidae', 'Erebinae', 'Corcobara']	        rRNA [4707:5449](-) ['12S ribosomal RNA']	D-loop [5542:5816](+) None	gene [5860:5928](+) None
NC_066218	Blepharipoda liberata	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Anomura', 'Hippoidea', 'Blepharipodidae', 'Blepharipoda']	        tRNA [11286:11356](+) ['tRNA-Ser']	D-loop [11356:11967](+) None	gene [11967:12037](-) None
NC_066223	Poeciliopsis monacha x Poeciliopsis latidens	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Poeciliidae', 'Poeciliinae', 'Poeciliopsis']	        tRNA [15727:15797](-) ['tRNA-Pro']	D-loop [15770:16812](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066226	Perula sp. 1 HFZ-2022c	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Pyraloidea', 'Pyralidae', 'Pyralinae', 'Perula']	        rRNA [14146:14961](-) ['12S ribosomal RNA']	D-loop [14960:15252](+) None	tRNA [0:66](+) ['tRNA-Met']
NC_066236	Varanus rudicollis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Anguimorpha', 'Paleoanguimorpha', 'Varanoidea', 'Varanidae', 'Varanus']	        tRNA [15105:15172](+) ['tRNA-Thr']	D-loop [15106:16057](+) None	gene [15736:15804](-) None
NC_066236	Varanus rudicollis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Anguimorpha', 'Paleoanguimorpha', 'Varanoidea', 'Varanidae', 'Varanus']	        tRNA [16409:16474](-) ['tRNA-Pro']	D-loop [16495:17494](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066397	Apatura iris	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Nymphalidae', 'Apaturinae', 'Apatura']	        rRNA [14039:14814](+) ['12S ribosomal RNA']	D-loop [14814:15194](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_066398	Drawida ghilarovi	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Clitellata', 'Oligochaeta', 'Moniligastrida', 'Moniligastridae', 'Drawida']	        tRNA [5857:5923](+) ['tRNA-Arg']	D-loop [5923:6410](+) None	gene [6410:6473](+) None
NC_066399	Eisenia nordenskioldi	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Clitellata', 'Oligochaeta', 'Crassiclitellata', 'Lumbricina', 'Lumbricidae', 'Lumbricinae', 'Eisenia']	        tRNA [5841:5901](+) ['tRNA-Arg']	D-loop [5901:6658](+) None	gene [6658:6720](+) None
NC_066400	Aporrectodea caliginosa	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Clitellata', 'Oligochaeta', 'Crassiclitellata', 'Lumbricina', 'Lumbricidae', 'Lumbricinae', 'Aporrectodea']	        tRNA [5857:5920](+) ['tRNA-Arg']	D-loop [5920:6327](+) None	gene [6327:6389](+) None
NC_066402	Parachaeturichthys polynema	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Gobiinae', 'Parachaeturichthys']	        tRNA [15710:15782](-) ['tRNA-Pro']	D-loop [15782:16620](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066404	Psychophora sabini	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Geometroidea', 'Geometridae', 'Larentiinae', 'Psychophora']	        rRNA [14182:14958](-) ['12S ribosomal RNA']	D-loop [14958:15330](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_066427	Gnathopogon mantschuricus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Gobionidae', 'Sarcocheilichthyinae', 'Gnathopogon']	        tRNA [15604:15674](-) ['tRNA-Pro']	D-loop [15692:16492](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066428	Galerucella birmanica	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Cucujiformia', 'Chrysomeloidea', 'Chrysomelidae', 'Galerucinae', 'Atysites', 'Galerucella']	        rRNA [13860:14606](-) ['12S ribosomal RNA']	repeat_region [14606:15828](-) None	tRNA [0:64](+) ['tRNA-Ile']
NC_066440	Pangasius nasutus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Pangasiidae', 'Pangasius']	        tRNA [15570:15640](-) ['tRNA-Pro']	D-loop [15641:15728](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_066441	Oecleopsis sinicus	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Fulgoroidea', 'Cixiidae', 'Oecleopsis']	        rRNA [13570:14305](-) ['12S ribosomal RNA']	D-loop [14305:15196](+) None	tRNA [0:65](+) ['tRNA-Ile']
NC_066444	Omphisa fuscidentalis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Pyraloidea', 'Crambidae', 'Spilomelinae', 'Omphisa']	        rRNA [14206:14984](-) ['12S ribosomal RNA']	misc_feature [14984:15347](+) None	tRNA [0:70](+) ['tRNA-Met']
NC_066453	Hemidactylus almakhwah	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Gekkota', 'Gekkonidae', 'Gekkoninae', 'Hemidactylus']	        tRNA [15393:15459](-) ['tRNA-Pro']	D-loop [15459:16932](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_066454	Hemidactylus farasani	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Gekkota', 'Gekkonidae', 'Gekkoninae', 'Hemidactylus']	        tRNA [15363:15429](-) ['tRNA-Pro']	D-loop [15429:16815](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_066455	Hemidactylus mandebensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Gekkota', 'Gekkonidae', 'Gekkoninae', 'Hemidactylus']	        tRNA [15368:15435](-) ['tRNA-Pro']	D-loop [15434:16830](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_066456	Hemidactylus ulii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Gekkota', 'Gekkonidae', 'Gekkoninae', 'Hemidactylus']	        tRNA [15387:15453](-) ['tRNA-Pro']	D-loop [15453:16901](+) None	tRNA [0:73](+) ['tRNA-Phe']
NC_066465	Acanthopsetta nadeshnyi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Pleuronectidae', 'Acanthopsetta']	        tRNA [15607:15678](-) ['tRNA-Pro']	D-loop [15678:17206](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066466	Microstomus achne	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Pleuronectidae', 'Microstomus']	        tRNA [15639:15710](-) ['tRNA-Pro']	D-loop [15710:16971](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066467	Dexistes rikuzenius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Pleuronectidae', 'Dexistes']	        tRNA [15607:15678](-) ['tRNA-Pro']	D-loop [15678:17494](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066468	Laeops kitaharae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Bothidae', 'Laeops']	        tRNA [14640:14712](+) ['tRNA-Thr']	D-loop [14712:15787](+) None	gene [15787:15858](-) None
NC_066468	Laeops kitaharae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Bothidae', 'Laeops']	        tRNA [16819:16890](-) ['tRNA-Pro']	D-loop [16890:18522](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066473	Tropidophorus hainanus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Scinciformata', 'Scincidae', 'Sphenomorphinae', 'Tropidophorus']	        tRNA [15319:15386](-) ['tRNA-Pro']	D-loop [15386:17001](+) None	tRNA [0:73](+) ['tRNA-Phe']
NC_066486	Anisotremus scapularis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Lutjaniformes', 'Haemulidae', 'Anisotremus']	        tRNA [15827:15899](-) ['tRNA-Pro']	misc_feature [15828:16784](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066494	Eupatorus sukkiti	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Scarabaeiformia', 'Scarabaeidae', 'Dynastinae', 'Eupatorus']	        rRNA [13961:14760](-) ['12S ribosomal RNA']	D-loop [14760:18445](+) None	tRNA [0:69](-) ['tRNA-Gln']
NC_066495	Eupatorus hardwickei	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Scarabaeiformia', 'Scarabaeidae', 'Dynastinae', 'Eupatorus']	        rRNA [13952:14751](-) ['12S ribosomal RNA']	D-loop [14751:18494](+) None	tRNA [0:69](-) ['tRNA-Gln']
NC_066505	Bembras japonica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Platycephaloidei', 'Bembridae', 'Bembras']	        tRNA [15603:15673](-) ['tRNA-Pro']	D-loop [15673:16495](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066506	Argyrops bleekeri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Spariformes', 'Sparidae', 'Argyrops']	        tRNA [15610:15680](-) ['tRNA-Pro']	D-loop [15680:16646](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_045360	Athalia icar	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Hymenoptera', 'Tenthredinoidea', 'Athaliidae', 'Athalia']	        rRNA [14408:15214](-) ['12S ribosomal RNA']	D-loop [15214:15852](-) None	tRNA [0:70](+) ['tRNA-Cys']
NC_066649	Devario interruptus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Danionidae', 'Danioninae', 'Devario']	        tRNA [15540:15610](-) ['tRNA-Pro']	D-loop [16055:16632](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_066714	Siphateles boraxobius	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Laviniinae', 'Siphateles']	        tRNA [15605:15675](-) ['tRNA-Pro']	D-loop [15722:16490](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066722	Bassaricyon gabbii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Procyonidae', 'Bassaricyon']	        tRNA [15394:15460](-) ['tRNA-Pro']	D-loop [15420:15469](+) None	D-loop [15623:16217](+) None
NC_066722	Bassaricyon gabbii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Procyonidae', 'Bassaricyon']	        D-loop [15420:15469](+) None	D-loop [15623:16217](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_066796	Rhinichthys evermanni	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Rhinichthys']	        tRNA [15602:15672](-) ['tRNA-Pro']	D-loop [15788:16560](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066814	Tor qiaojiensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Torinae', 'Tor']	        tRNA [15582:15652](-) ['tRNA-Pro']	D-loop [15669:16489](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066825	Percina freemanorum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Percina', 'Chalinoperca']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16578](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066826	Poecilia parae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Poeciliidae', 'Poeciliinae', 'Poecilia']	        tRNA [15595:15665](-) ['tRNA-Pro']	D-loop [15665:16559](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066827	Percina kusha	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Percina', 'Chalinoperca']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16626](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066828	Notropis chlorocephalus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Leuciscidae', 'Pogonichthyinae', 'Notropis']	        tRNA [15589:15660](-) ['tRNA-Pro']	D-loop [15660:16709](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066829	Xiphophorus milleri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Poeciliidae', 'Poeciliinae', 'Xiphophorus']	        tRNA [15697:15767](-) ['tRNA-Pro']	D-loop [15767:16624](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066830	Leptonycteris nivalis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Glossophaginae', 'Leptonycteris']	        tRNA [15374:15440](-) ['tRNA-Pro']	D-loop [15440:16708](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_066831	Leptonycteris yerbabuenae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Glossophaginae', 'Leptonycteris']	        tRNA [15380:15446](-) ['tRNA-Pro']	D-loop [15446:16729](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_066832	Leptonycteris curasoae	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Glossophaginae', 'Leptonycteris']	        tRNA [15385:15451](-) ['tRNA-Pro']	D-loop [15451:16758](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_066900	Lampetra richardsoni	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Lampetra']	        CDS [13584:14103](-) ['NADH dehydrogenase subunit 6']	D-loop [14103:14573](+) None	gene [14573:14645](+) None
NC_066900	Lampetra richardsoni	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Lampetra']	        tRNA [14646:14717](-) ['tRNA-Glu']	D-loop [14717:14843](+) None	gene [14844:16035](+) None
NC_066901	Entosphenus lethophagus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        CDS [13585:14104](-) ['NADH dehydrogenase subunit 6']	D-loop [14104:14574](+) None	gene [14574:14646](+) None
NC_066901	Entosphenus lethophagus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        tRNA [14647:14718](-) ['tRNA-Glu']	D-loop [14718:14880](+) None	gene [14881:16072](+) None
NC_066902	Entosphenus tridentatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        CDS [13584:14103](-) ['NADH dehydrogenase subunit 6']	D-loop [14103:14573](+) None	gene [14573:14645](+) None
NC_066902	Entosphenus tridentatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        tRNA [14646:14717](-) ['tRNA-Glu']	D-loop [14717:14874](+) None	gene [14875:16066](+) None
NC_066903	Entosphenus minimus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        CDS [13585:14104](-) ['NADH dehydrogenase subunit 6']	D-loop [14104:14574](+) None	gene [14574:14646](+) None
NC_066903	Entosphenus minimus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        tRNA [14647:14718](-) ['tRNA-Glu']	D-loop [14718:14929](+) None	gene [14930:16121](+) None
NC_066904	Entosphenus similis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        CDS [13584:14103](-) ['NADH dehydrogenase subunit 6']	D-loop [14103:14573](+) None	gene [14573:14645](+) None
NC_066904	Entosphenus similis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Cyclostomata', 'Hyperoartia', 'Petromyzontiformes', 'Petromyzontidae', 'Entosphenus']	        tRNA [14646:14717](-) ['tRNA-Glu']	D-loop [14717:14897](+) None	gene [14898:16089](+) None
NC_066905	Hypomesus pretiosus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Stomiati', 'Osmeriformes', 'Osmeridae', 'Hypomesus']	        tRNA [15616:15686](-) ['tRNA-Pro']	D-loop [15686:16715](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066906	Thaleichthys pacificus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Stomiati', 'Osmeriformes', 'Osmeridae', 'Thaleichthys']	        tRNA [15616:15686](-) ['tRNA-Pro']	D-loop [15686:16740](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066907	Salvelinus confluentus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Salmoninae', 'Salvelinus']	        tRNA [15590:15660](-) ['tRNA-Pro']	D-loop [15970:16474](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066908	Oncorhynchus clarkii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Salmoninae', 'Oncorhynchus']	        tRNA [15585:15655](-) ['tRNA-Pro']	D-loop [15964:16467](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_066909	Oliotius oligolepis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Smiliogastrinae', 'Oliotius']	        tRNA [15571:15642](-) ['tRNA-Pro']	D-loop [15642:16636](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066910	Pethia padamya	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Smiliogastrinae', 'Pethia']	        tRNA [15587:15657](-) ['tRNA-Pro']	D-loop [15657:16792](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_066911	Cottus perplexus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Cottales', 'Cottidae', 'Cottus']	        tRNA [15588:15658](-) ['tRNA-Pro']	D-loop [15943:16461](+) None	tRNA [0:68](+) ['tRNA-Phe']
